"pa_id","a_id","Typ","von","bis"
"157","71","Mitglied","1946-12-16","1950-11-26"
"158","71","Mitglied","1947-02-20","1950-11-26"
"159","71","Mitglied","1947-10-01","1950-11-26"
"160","71","Mitglied","1950-01-24","1950-11-26"
"161","71","Mitglied","1950-11-27","1954-12-12"
"162","71","Mitglied","1950-11-27","1954-12-12"
"163","71","Mitglied","1950-11-27","1954-12-12"
"164","71","Mitglied","1950-11-27","1954-12-12"
"165","71","Vorsitzender","1950-11-27","1954-12-12"
"166","71","Mitglied","1950-11-27","1954-12-12"
"167","71","Mitglied","1950-12-01","1950-12-01"
"168","71","Mitglied","1958-12-04","1962-12-06"
"168","71","Mitglied","1962-12-07","1966-12-01"
"9","72","Mitglied","1957-04-01","1958-02-04"
"20","72","Mitglied","1946-12-16","1947-11-18"
"25","72","Mitglied","1950-03-22","1950-11-26"
"72","72","Mitglied","1955-01-12","1957-04-01"
"169","72","Mitglied","1946-02-26","1946-06-30"
"1","73","Mitglied","1974-11-19","1982-10-19"
"1","73","Mitglied","1982-10-27","1986-10-21"
"1","73","Mitglied","1986-11-12","1990-10-23"
"10","73","stv. Mitglied","1986-07-24","1986-10-21"
"22","73","Mitglied","1990-07-20","1990-10-23"
"81","73","Mitglied","1989-03-17","1989-03-17"
"93","73","Mitglied","1974-11-19","1978-10-29"
"93","73","Mitglied","1980-02-15","1982-10-19"
"93","73","Mitglied","1982-10-27","1986-10-21"
"140","73","stv. Mitglied","1983-07-20","1984-04-04"
"146","73","Mitglied","1979-01-31","1982-10-19"
"170","73","stv. Mitglied","1980-02-28","1982-03-04"
"171","73","Mitglied","1980-06-24","1986-10-21"
"171","73","Mitglied","1986-12-10","1990-10-23"
"172","73","stv. Mitglied","1982-11-18","1986-10-21"
"172","73","stv. Mitglied","1986-12-10","1990-10-23"
"173","73","Mitglied","1987-10-14","1989-11-15"
"174","73","Mitglied","1989-10-12","1990-07-19"
"6","74","Mitglied","2003-11-04","2006-01-26"
"6","74","Mitglied","2007-11-07","2008-10-19"
"155","74","Mitglied","2003-11-04","2008-10-19"
"4","75","Mitglied","2008-12-04","2013-10-06"
"16","75","Mitglied","2004-10-01","2008-10-19"
"44","75","Mitglied","1994-11-10","1998-09-27"
"44","75","Mitglied","1998-10-28","2000-10-12"
"63","75","Stv. Fraktionsvorsitzende","2000-09-20","2008-09-19"
"64","75","Mitglied","2003-11-04","2008-10-19"
"81","75","Mitglied","1999-03-02","1999-03-25"
"124","75","Vorsitzende","1999-07-08","2000-11-10"
"175","75","Mitglied","2013-11-06","2013-11-06"
"7","76","Mitglied","1950-11-27","1954-12-12"
"7","76","Mitglied","1955-01-13","1957-04-01"
"33","76","Mitglied","1957-04-01","1958-01-06"
"9","77","Mitglied","1955-01-13","1958-12-03"
"33","77","Schriftführer","1955-01-13","1957-04-01"
"41","77","Mitglied","1955-01-31","1958-12-03"
"71","77","Mitglied","1955-01-13","1957-04-01"
"10","78","Mitglied","1962-10-23","1962-12-06"
"10","78","Mitglied","1966-11-09","1966-12-01"
"10","78","stv. Mitglied","1970-10-01","1970-12-02"
"23","78","Mitglied","1958-12-04","1962-12-06"
"23","78","Mitglied","1962-12-07","1966-12-01"
"23","78","Mitglied","1966-12-02","1970-12-02"
"33","78","Mitglied","1955-01-13","1958-12-03"
"33","78","Mitglied","1958-12-04","1962-12-06"
"33","78","Mitglied","1962-12-07","1966-12-01"
"33","78","Mitglied","1966-12-02","1970-12-02"
"71","78","Mitglied","1955-01-13","1958-12-03"
"74","78","Mitglied","1955-01-13","1958-12-03"
"167","78","Mitglied","1956-06-12","1958-12-03"
"176","78","Mitglied","1967-03-01","1970-12-02"
"22","79","Mitglied","1974-10-29","1974-11-11"
"23","79","Mitglied","1970-12-03","1974-11-11"
"122","79","Mitglied","1974-04-23","1974-11-11"
"7","80","Mitglied","1950-11-27","1954-12-12"
"7","80","Mitglied","1955-01-13","1958-12-03"
"22","80","Stellvertreter","1950-11-27","1950-11-27"
"33","80","Mitglied","1950-11-27","1954-12-12"
"33","80","Mitglied","1955-05-13","1957-04-01"
"33","80","Schriftführer","1949-02-07","1950-11-26"
"71","80","stv.Vorsitzender","1950-11-27","1954-12-12"
"71","80","stv.Vorsitzender","1955-05-13","1957-04-01"
"81","80","Mitglied","1949-08-26","1949-08-26"
"135","80","Schriftführer","1947-01-29","1950-11-26"
"177","80","Mitglied","1949-05-10","1950-11-26"
"178","80","Mitglied","1949-10-13","1950-11-26"
"179","80","Stellvertreter","1950-11-27","1954-12-12"
"8","81","Mitglied","1951-01-30","1954-08-10"
"26","81","Mitglied","1946-07-15","1946-10-26"
"107","81","Mitglied","1951-01-30","1954-08-10"
"143","81","Mitglied","1946-07-15","1946-10-26"
"51","82","Mitglied","1993-07-15","1994-10-14"
"53","82","stv. Mitglied","1991-12-12","1993-03-18"
"57","82","Mitglied","1990-10-30","1993-07-15"
"81","82","Mitglied","1994-05-23","1994-05-23"
"117","82","Mitglied","1990-10-30","1994-10-14"
"180","82","Mitglied","1994-11-10","1996-04-30"
"10","83","Mitglied","1978-09-20","1978-10-29"
"23","83","Mitglied","1970-12-03","1974-11-11"
"23","83","Mitglied","1974-11-19","1978-10-29"
"30","83","Mitglied","1974-11-19","1978-10-29"
"30","83","stv. Mitglied","1971-01-27","1974-11-11"
"73","83","Mitglied","1974-11-19","1978-10-29"
"43","84","Mitglied","2008-12-04","2013-10-06"
"43","84","Mitglied","2013-11-06","2014-10-19"
"85","84","Mitglied","2014-10-20","2014-10-20"
"108","84","Mitglied","2013-11-06","2013-11-06"
"154","84","Mitglied","2008-12-04","2013-10-06"
"51","85","Mitglied","1990-06-01","1990-10-23"
"90","85","Mitglied","1990-06-01","1990-10-23"
"90","85","Mitglied","1990-10-30","1994-10-14"
"117","85","Mitglied","1990-10-30","1994-10-14"
"123","85","Mitglied","1994-11-10","1998-09-27"
"7","86","Mitglied","1991-01-30","1994-10-14"
"54","86","Mitglied","1994-05-04","1994-07-20"
"55","86","stv. Mitglied","1993-11-24","1994-07-14"
"56","86","Mitglied","1994-02-24","1994-07-14"
"117","86","Mitglied","1991-01-30","1994-10-14"
"5","87","Mitglied","2008-10-20","2008-10-20"
"59","87","Mitglied","2003-11-04","2008-10-19"
"64","87","Mitglied","2008-11-14","2013-10-06"
"64","87","Mitglied","2013-10-24","2013-10-24"
"81","87","Mitglied","2004-03-17","2004-03-17"
"151","87","Mitglied","2003-11-04","2008-10-19"
"181","87","Mitglied","2008-10-20","2008-10-20"
"8","88","Mitglied","1946-12-16","1950-11-26"
"20","88","Mitglied","1949-10-06","1950-11-26"
"100","88","Mitglied","1947-01-29","1950-11-26"
"109","88","Mitglied","1949-10-27","1950-11-26"
"182","88","Mitglied","1946-12-16","1950-11-26"
"183","88","Mitglied","1947-01-31","1950-11-26"
"184","88","Mitglied","1949-11-04","1950-11-26"
"9","89","Mitglied","1958-12-04","1962-12-06"
"9","89","Mitglied","1962-12-07","1966-12-01"
"73","89","Mitglied","1962-12-07","1966-12-01"
"81","89","Mitglied","1959-07-01","1959-07-01"
"4","90","Mitglied","2007-11-07","2008-10-19"
"43","90","Mitglied","1998-10-28","1998-11-10"
"43","90","Mitglied","2003-11-04","2008-10-19"
"44","90","Mitglied","1998-10-28","2003-10-05"
"60","90","Mitglied","1998-11-11","2003-10-05"
"8","91","Mitglied","1986-11-12","1990-10-23"
"90","91","Mitglied","1986-11-12","1990-10-23"
"33","92","Mitglied","1946-12-16","1950-11-26"
"135","92","Mitglied","1947-01-29","1950-11-26"
"7","93","Mitglied","1966-12-02","1970-12-02"
"86","94","Mitglied","2013-11-06","2013-11-06"
"88","94","Mitglied","2013-11-06","2013-11-06"
"8","95","Mitglied","1974-11-19","1978-10-29"
"8","95","Mitglied","1978-10-30","1982-10-19"
"8","95","Mitglied","1982-10-27","1984-06-01"
"18","95","Mitglied","1982-11-18","1984-06-01"
"22","95","Mitglied","1982-07-23","1982-10-19"
"39","95","Mitglied","1974-11-19","1978-10-29"
"39","95","Mitglied","1978-10-30","1982-10-19"
"39","95","Mitglied","1982-10-27","1984-06-01"
"81","95","Mitglied","1984-02-22","1984-02-22"
"81","95","stv. Mitglied","1994-05-23","1994-05-23"
"1","96","Mitglied","1990-10-30","1994-10-14"
"7","96","Mitglied","1990-10-30","1991-01-14"
"11","96","Mitglied","1991-01-14","1992-01-29"
"53","96","stv. Mitglied","1991-12-12","1993-03-18"
"93","96","Mitglied","1990-10-30","1994-10-14"
"95","96","Mitglied","1990-11-19","1994-10-14"
"172","96","Mitglied","1990-11-19","1994-10-14"
"8","97","Mitglied","1946-12-16","1950-11-26"
"8","97","Mitglied","1955-01-13","1962-12-06"
"8","97","Mitglied","1962-12-07","1966-12-01"
"10","97","stv. Mitglied","1962-10-23","1962-12-06"
"10","97","stv. Mitglied","1966-11-09","1966-12-01"
"26","97","Mitglied","1946-07-15","1946-10-26"
"73","97","Mitglied","1962-12-07","1966-12-01"
"158","97","Mitglied","1946-12-16","1950-11-26"
"185","97","Mitglied","1946-07-15","1946-10-26"
"1","98","Mitglied","1986-11-12","1990-10-23"
"7","98","Mitglied","1988-12-27","1990-10-23"
"7","98","Vorsitzender","1990-10-30","1991-07-15"
"22","98","stv. Mitglied","1990-07-20","1990-10-23"
"73","98","Mitglied","1990-10-30","1991-07-15"
"93","98","Mitglied","1986-11-12","1988-12-27"
"186","98","Mitglied","1989-03-17","1989-10-11"
"187","98","Mitglied","1990-03-21","1990-07-18"
"7","99","Mitglied","1970-12-03","1974-11-11"
"8","99","Mitglied","1970-12-03","1974-11-11"
"8","99","Mitglied","1974-11-19","1974-12-27"
"1","100","Mitglied","1984-09-26","1986-10-21"
"1","100","Mitglied","1986-11-12","1990-10-23"
"1","100","Mitglied","1990-10-30","1994-10-14"
"7","100","Mitglied","1980-10-28","1982-10-19"
"7","100","Mitglied","1982-10-20","1986-10-21"
"7","100","Mitglied","1986-11-12","1990-10-23"
"7","100","Mitglied","1990-10-30","1994-10-14"
"10","100","stv. Mitglied","1982-07-23","1982-10-19"
"10","100","stv. Mitglied","1986-07-24","1986-10-21"
"11","100","Mitglied","1980-10-28","1982-10-19"
"11","100","Mitglied","1982-10-27","1984-09-26"
"14","100","Mitglied","1990-11-19","1994-10-14"
"22","100","Mitglied","1994-07-21","1994-10-14"
"22","100","stv. Mitglied","1990-07-20","1990-10-23"
"81","100","stv. Mitglied","1984-02-22","1984-02-22"
"81","100","stv. Mitglied","1994-02-24","1994-02-24"
"11","101","Mitglied","1992-06-24","1994-10-14"
"43","101","Mitglied","1992-06-24","1994-10-14"
"45","101","Mitglied","1998-10-28","2003-10-05"
"52","101","Mitglied","1998-11-26","2003-10-05"
"91","101","Mitglied","1998-10-28","2000-05-17"
"123","101","Mitglied","1994-11-10","1998-09-27"
"151","101","Mitglied","2003-11-04","2008-10-19"
"6","102","Mitglied","2007-11-12","2008-10-19"
"46","102","Mitglied","2008-12-04","2013-10-06"
"46","102","Mitglied","2014-03-26","2014-03-26"
"59","102","Mitglied","2007-01-23","2007-11-12"
"84","102","Mitglied","2008-12-04","2013-10-06"
"86","102","Mitglied","2013-11-06","2014-03-25"
"148","102","Stv. Fraktionsvorsitzende","2013-10-22","2013-10-22"
"5","103","I.Schriftführer","1962-12-07","1963-09-30"
"10","103","Mitglied","1962-10-23","1962-12-06"
"39","103","Mitglied","1962-12-07","1966-12-01"
"64","103","Mitglied","1961-01-12","1962-12-06"
"64","103","Mitglied","1962-12-07","1963-07-29"
"71","103","Mitglied","1955-01-13","1957-04-01"
"71","103","Mitglied","1957-04-01","1958-12-03"
"71","103","Mitglied","1958-12-04","1962-12-06"
"72","103","Mitglied","1955-01-12","1957-04-01"
"74","103","Mitglied","1957-04-01","1958-12-03"
"74","103","Mitglied","1958-12-04","1962-12-06"
"74","103","Mitglied","1962-12-07","1966-12-01"
"79","103","Mitglied","1956-12-01","1958-12-03"
"81","103","Mitglied","1959-07-01","1959-07-01"
"106","103","Fraktionsvorsitzender","1960-12-05","1966-12-01"
"146","103","Mitglied","1955-03-15","1958-12-03"
"146","103","Mitglied","1958-12-04","1962-12-06"
"146","103","Mitglied","1964-02-26","1966-12-01"
"188","103","Mitglied","1956-03-09","1958-12-03"
"189","103","Mitglied","1958-12-04","1962-12-06"
"23","104","Mitglied","1990-10-30","1994-10-14"
"45","104","Mitglied","1998-10-29","2003-10-05"
"51","104","Mitglied","1986-11-12","1990-10-23"
"51","104","Mitglied","1990-10-30","1994-10-14"
"57","104","Mitglied","1982-10-20","1986-10-21"
"60","104","Mitglied","1998-10-29","2003-10-05"
"64","104","Mitglied","1998-09-28","2003-10-05"
"64","104","stv. Mitglied","1990-10-24","1994-10-14"
"64","104","stv. Mitglied","1994-11-10","1998-09-27"
"73","104","Mitglied","1982-10-27","1986-10-21"
"73","104","Mitglied","1986-11-12","1990-10-23"
"81","104","stv. Mitglied","1994-05-23","1994-05-23"
"95","104","Mitglied","1982-11-18","1986-10-21"
"95","104","Mitglied","1986-12-10","1990-10-23"
"95","104","Mitglied","1990-11-19","1994-10-14"
"95","104","Mitglied","1994-11-10","1998-09-27"
"96","104","stv. Mitglied","1989-05-11","1989-10-12"
"97","104","stv. Mitglied","1989-12-13","1990-07-19"
"112","104","Vorsitzender","2000-12-01","2003-10-05"
"120","104","Mitglied","1990-06-01","1990-07-12"
"123","104","Mitglied","1994-11-10","1998-09-27"
"140","104","Mitglied","1983-07-20","1984-04-04"
"180","104","Mitglied","1994-11-10","1998-09-27"
"190","104","Mitglied","1984-10-16","1986-10-21"
"190","104","Mitglied","1987-02-18","1990-10-23"
"190","104","Mitglied","1992-05-06","1994-10-14"
"190","104","Mitglied","1997-04-10","1998-09-27"
"191","104","Mitglied","1985-12-11","1986-07-24"
"192","104","stv. Mitglied","1986-01-23","1986-07-23"
"193","104","1.stv.Mitglied","1991-06-13","1994-10-14"
"193","104","Mitglied","1994-11-24","1998-09-27"
"26","105","Mitglied","1946-07-15","1946-10-26"
"135","105","Mitglied","1950-01-01","1950-11-26"
"7","106","Mitglied","1970-12-03","1974-11-11"
"10","106","Mitglied","1978-09-20","1978-10-29"
"11","106","Mitglied","1974-11-19","1978-10-29"
"12","106","Mitglied","1971-01-26","1974-11-11"
"12","106","Mitglied","1974-11-19","1978-10-29"
"83","106","Mitglied","1971-01-26","1974-11-11"
"83","106","Mitglied","1974-11-19","1978-10-29"
"93","106","Mitglied","1970-12-03","1974-11-11"
"194","106","Mitglied","1976-01-29","1978-10-29"
"8","107","Mitglied","1955-01-13","1958-12-03"
"13","108","Mitglied","1998-11-26","2003-10-05"
"46","108","Mitglied","1998-10-28","2003-10-05"
"81","108","Mitglied","2004-03-17","2004-03-17"
"88","108","Mitglied","1998-10-28","2003-10-05"
"148","108","Stv. Fraktionsvorsitzender","2008-10-20","2008-10-30"
"155","108","Vorsitzender","2003-11-04","2008-10-19"
"195","108","Mitglied","1994-11-10","1998-09-27"
"8","109","Mitglied","1947-01-29","1948-03-09"
"20","109","Mitglied","1946-12-16","1947-01-29"
"22","109","Mitglied","1946-12-16","1946-12-16"
"67","109","Mitglied","1946-12-16","1950-11-26"
"68","109","Mitglied","1950-03-15","1950-11-26"
"98","109","Mitglied","1946-12-16","1950-11-26"
"101","109","Mitglied","1948-06-10","1950-11-26"
"145","109","Mitglied","1948-10-27","1950-11-26"
"196","109","Mitglied","1947-05-29","1950-11-26"
"197","109","Mitglied","1948-11-10","1950-11-26"
"198","109","Mitglied","1950-02-23","1950-11-26"
"199","109","Mitglied","1950-09-26","1950-11-26"
"11","110","Mitglied","1990-10-30","1994-10-14"
"147","110","stv. Mitglied","1992-10-06","1994-07-15"
"16","111","Mitglied","2013-11-06","2013-11-06"
"86","111","Mitglied","2013-11-06","2013-11-06"
"73","112","Mitglied","1966-12-02","1970-12-02"
"59","113","Stellvertr. Vorsitzende","2008-12-04","2010-03-10"
"200","113","Mitglied","2012-04-25","2013-02-27"
"7","114","Mitglied","1966-12-02","1970-12-02"
"9","114","Mitglied","1962-12-07","1966-12-01"
"9","114","Mitglied","1966-12-02","1970-12-02"
"10","114","Mitglied","1978-09-20","1978-10-29"
"22","114","Mitglied","1974-10-29","1974-11-11"
"23","114","Mitglied","1970-12-03","1974-11-11"
"64","114","stv. Mitglied","1974-11-12","1978-10-29"
"81","114","Mitglied","1974-03-27","1974-03-27"
"89","114","Mitglied","1974-11-12","1978-10-29"
"93","114","Mitglied","1970-12-03","1974-11-11"
"93","114","Mitglied","1974-11-19","1978-10-29"
"69","115","Mitglied","1954-03-09","1954-12-12"
"111","115","Mitglied für die FDP","1947-06-20","1947-06-20"
"140","115","Vorsitzender","1950-11-27","1954-12-12"
"201","115","Vorsitzender","1950-11-27","1954-12-12"
"1","116","Mitglied","1978-10-30","1982-10-19"
"1","116","Mitglied","1982-10-20","1986-10-21"
"1","116","Mitglied","1986-11-12","1990-10-23"
"10","116","Mitglied","1986-07-24","1986-10-21"
"22","116","Mitglied","1990-07-20","1990-10-23"
"39","116","Mitglied","1984-06-05","1986-10-21"
"39","116","Mitglied","1986-11-12","1988-12-27"
"93","116","Mitglied","1978-10-30","1982-10-19"
"146","116","Mitglied","1982-11-24","1986-10-21"
"146","116","Mitglied","1986-12-10","1990-10-23"
"171","116","Mitglied","1980-06-24","1982-10-19"
"171","116","Mitglied","1982-10-20","1986-10-21"
"171","116","Mitglied","1986-12-10","1987-02-19"
"202","116","stv. Mitglied","1983-02-10","1984-02-23"
"11","117","Mitglied","1970-12-03","1974-11-11"
"22","117","stv. Mitglied","1974-10-29","1974-11-11"
"22","118","Mitglied","1990-07-20","1990-10-23"
"30","118","nichtberufsrichterliches Mitglied","1990-12-12","1993-11-24"
"51","118","Mitglied","1986-11-11","1990-10-23"
"64","118","Mitglied","1986-10-22","1987-11-15"
"64","118","stv. Mitglied","1989-02-13","1990-10-23"
"114","118","Fraktionsvorsitzender","1986-10-22","1987-11-16"
"114","118","Fraktionsvorsitzender","1989-02-13","1990-10-23"
"115","118","Vertreter","1990-07-20","1990-10-23"
"119","118","stv. Mitglied","1989-02-02","1990-07-20"
"10","119","Mitglied","1978-09-20","1978-10-29"
"10","119","Mitglied","1986-07-24","1986-10-21"
"10","119","stv. Mitglied","1970-10-01","1970-12-02"
"10","119","stv. Mitglied","1982-07-23","1982-10-19"
"11","119","Mitglied","1966-12-02","1970-12-02"
"11","119","Mitglied","1970-12-03","1974-11-11"
"11","119","Mitglied","1974-11-19","1978-10-29"
"12","119","Mitglied","1967-03-07","1970-12-02"
"14","119","Mitglied","1970-12-15","1972-12-14"
"14","119","Mitglied","1978-10-30","1978-11-16"
"14","119","Mitglied","1980-11-25","1982-10-19"
"14","119","Mitglied","1982-10-27","1986-10-21"
"14","119","Mitglied","1984-10-16","1986-10-21"
"18","119","Mitglied","1984-07-17","1986-10-21"
"42","119","Mitglied","1970-12-03","1974-11-11"
"52","119","Mitglied","1973-07-17","1974-11-11"
"52","119","Mitglied","1974-11-19","1978-10-29"
"52","119","Mitglied","1978-12-13","1982-10-19"
"63","119","Stv. Fraktionsvorsitzender","1972-12-06","1974-11-11"
"64","119","Mitglied","1978-10-30","1982-10-19"
"64","119","Mitglied","1982-10-20","1986-10-21"
"64","119","stv. Mitglied","1970-12-03","1974-11-11"
"64","119","stv. Mitglied","1974-11-12","1978-10-29"
"81","119","Mitglied","1979-05-23","1979-05-23"
"81","119","Mitglied","1984-02-22","1984-02-22"
"81","119","stv. Mitglied","1974-03-27","1974-03-27"
"118","119","Mitglied","1976-10-26","1977-02-15"
"194","119","Mitglied","1976-01-29","1978-10-29"
"8","120","Mitglied","1955-01-13","1958-12-03"
"41","120","Mitglied","1955-01-13","1958-12-03"
"71","120","stv.Vorsitzender","1957-01-04","1958-12-03"
"23","121","Mitglied","1962-12-07","1965-10-21"
"71","121","Mitglied","1958-12-04","1962-12-06"
"74","121","Mitglied","1958-12-04","1962-12-06"
"1","122","Vorsitzender","1981-11-26","1982-10-19"
"1","122","Vorsitzender","1982-10-27","1986-10-21"
"1","122","Vorsitzender","1986-11-12","1990-10-23"
"5","122","Mitglied","1994-10-20","1998-09-27"
"5","122","Mitglied","1998-09-28","2003-10-05"
"10","122","Mitglied","1978-09-20","1978-10-29"
"10","122","Mitglied","1982-07-23","1982-10-19"
"10","122","Mitglied","1986-07-24","1986-10-21"
"10","122","stv. Mitglied","1990-07-20","1990-10-23"
"35","122","Mitglied","1974-11-19","1978-10-29"
"64","122","Mitglied","1994-11-10","1998-09-27"
"64","122","Mitglied","1998-09-28","2003-10-05"
"64","122","stv. Mitglied","1978-10-30","1982-10-19"
"64","122","stv. Mitglied","1982-10-20","1986-10-21"
"64","122","stv. Mitglied","1986-10-22","1990-10-23"
"64","122","stv. Mitglied","1990-10-24","1990-10-30"
"81","122","Mitglied","1999-03-25","1999-03-25"
"81","122","Mitglied","2004-03-17","2004-03-17"
"93","122","Mitglied","1974-11-19","1978-10-29"
"95","122","stv. Mitglied","1978-12-13","1982-10-19"
"95","122","stv. Mitglied","1982-11-18","1986-10-21"
"146","122","Mitglied","1981-12-17","1982-10-19"
"146","122","Mitglied","1982-11-24","1986-10-21"
"146","122","Mitglied","1986-12-10","1990-10-23"
"170","122","Mitglied","1980-02-28","1982-03-04"
"203","122","Mitglied","1994-10-20","1998-09-27"
"203","122","Mitglied","1998-09-28","2003-10-05"
"5","123","5. Schriftführer","1978-10-30","1982-10-19"
"5","123","6. Schriftführer","1974-11-12","1978-10-29"
"5","123","V.Schriftführer","1982-10-20","1986-10-21"
"8","123","Mitglied","1974-11-19","1978-10-29"
